"GEOID10","CJEST_ID","water_cutoff","mean_area","min_area","max_area"
17011965200,15,"Seasonally Flooded/Saturated",151.923882592611,147.681560247172,161.490578377248
17011965200,15,"Seasonally Saturated",27.8177135736908,18.7522732321747,42.5091734673138
17011965200,15,"Semipermanently Flooded",151.923882592611,147.681560247172,161.490578377248
17011965200,15,"Temporary Flooded",19.1292902876887,10.0638499461726,33.8207501813117
17011965300,23,"Intermittently Exposed",3.58722359311252,3.58722359311252,3.58722359311252
17011965300,23,"Intermittently Flooded",0.79852369382459,0,3.00728419689708
17011965300,23,"Permanently Flooded",3.58722359311252,3.58722359311252,3.58722359311252
17011965300,23,"Seasonally Flooded",3.51600705831252,3.44595309141204,3.53935838061268
17011965300,23,"Seasonally Flooded/Saturated",3.53935838061268,3.53935838061268,3.53935838061268
17011965300,23,"Seasonally Saturated",3.51600705831252,3.44595309141204,3.53935838061268
17011965300,23,"Semipermanently Flooded",3.53935838061268,3.53935838061268,3.53935838061268
17011965300,23,"Temporary Flooded",0.79852369382459,0,3.00728419689708
17011965400,21,"Intermittently Exposed",8.84740762030857,8.84740762030857,8.84740762030857
17011965400,21,"Intermittently Flooded",0.411273671167934,0,1.23114920637822
17011965400,21,"Permanently Flooded",9.18933548906424,9.18933548906424,9.18933548906424
17011965400,21,"Seasonally Flooded",7.56169229342482,7.15041862225689,8.3815678286351
17011965400,21,"Seasonally Flooded/Saturated",8.84740762030857,8.84740762030857,8.84740762030857
17011965400,21,"Seasonally Saturated",7.56169229342482,7.15041862225689,8.3815678286351
17011965400,21,"Semipermanently Flooded",8.84740762030857,8.84740762030857,8.84740762030857
17011965400,21,"Temporary Flooded",0.411273671167934,0,1.23114920637822
17011965500,22,"Intermittently Exposed",549.443393257986,548.287514797617,551.631766521809
17011965500,22,"Intermittently Flooded",20.7054625571456,7.26085745439902,44.4243782893206
17011965500,22,"Permanently Flooded",596.895934235306,596.895934235306,596.895934235306
17011965500,22,"Seasonally Flooded",458.455808028444,452.163493024064,467.019417879443
17011965500,22,"Seasonally Flooded/Saturated",534.787188173452,532.843329529936,537.988304610729
17011965500,22,"Seasonally Saturated",458.455808028444,452.163493024064,467.019417879443
17011965500,22,"Semipermanently Flooded",534.787188173452,532.843329529936,537.988304610729
17011965500,22,"Temporary Flooded",20.7054625571456,7.26085745439902,44.4243782893206
17011965600,18,"Intermittently Exposed",123.714976545283,123.599718153579,123.945493328693
17011965600,18,"Intermittently Flooded",25.2223795419962,9.16116391145872,47.5194679478703
17011965600,18,"Permanently Flooded",149.901612670554,149.901612670554,149.901612670554
17011965600,18,"Seasonally Flooded",79.0131599390875,67.7729980841447,89.4879232622891
17011965600,18,"Seasonally Flooded/Saturated",101.420931704869,95.797418082105,107.065021732424
17011965600,18,"Seasonally Saturated",79.0131599390875,67.7729980841447,89.4879232622891
17011965600,18,"Semipermanently Flooded",101.420931704869,95.797418082105,107.065021732424
17011965600,18,"Temporary Flooded",25.2223795419962,9.16116391145872,47.5194679478703
17013951200,1463,"Intermittently Exposed",2396.87383959252,2384.27917088992,2402.60116776164
17013951200,1463,"Intermittently Flooded",728.272625066101,627.651745107224,810.360242994417
17013951200,1463,"Permanently Flooded",2495.28843223143,2495.28843223143,2495.28843223143
17013951200,1463,"Seasonally Flooded",1906.63034102635,1816.35249693846,1980.03946703559
17013951200,1463,"Seasonally Flooded/Saturated",2371.69663309898,2353.83817407727,2386.22577771918
17013951200,1463,"Seasonally Saturated",1906.63034102635,1816.35249693846,1980.03946703559
17013951200,1463,"Semipermanently Flooded",2371.69663309898,2353.83817407727,2386.22577771918
17013951200,1463,"Temporary Flooded",728.272625066101,627.651745107224,810.360242994417
