"county","wetland_type","water_cutoff","mean","min","max"
"Pope","Freshwater Pond","Intermittently Flooded",70.3655811072746,48.5798994647311,80.7964905002979
"Pope","Freshwater Pond","Permanently Flooded",247.205298046501,245.177644015506,247.881182723499
"Pope","Freshwater Pond","Seasonally Flooded",70.3655811072746,48.5798994647311,80.7964905002979
"Pope","Freshwater Pond","Seasonally Flooded/Saturated",72.1148584496833,50.3291768071398,82.5457678427066
"Pope","Freshwater Pond","Seasonally Saturated",70.3655811072746,48.5798994647311,80.7964905002979
"Pope","Freshwater Pond","Semipermanently Flooded",72.1148584496833,50.3291768071398,82.5457678427066
"Pope","Freshwater Pond","Temporary Flooded",70.3655811072746,48.5798994647311,80.7964905002979
"Pulaski","Freshwater Emergent Wetland","Intermittently Exposed",84.4759935016069,84.4759935016069,84.4759935016069
"Pulaski","Freshwater Emergent Wetland","Intermittently Flooded",18.5168493599095,7.64777544434505,33.9162430918952
"Pulaski","Freshwater Emergent Wetland","Permanently Flooded",84.4759935016069,84.4759935016069,84.4759935016069
"Pulaski","Freshwater Emergent Wetland","Seasonally Flooded",54.592512638105,47.8790396846992,63.2175448582633
"Pulaski","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",83.2912208918815,83.0167107940261,83.3827242578333
"Pulaski","Freshwater Emergent Wetland","Seasonally Saturated",54.592512638105,47.8790396846992,63.2175448582633
"Pulaski","Freshwater Emergent Wetland","Semipermanently Flooded",83.2912208918815,83.0167107940261,83.3827242578333
"Pulaski","Freshwater Emergent Wetland","Temporary Flooded",18.5168493599095,7.64777544434505,33.9162430918952
"Pulaski","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2333.47011739262,2333.47011739262,2333.47011739262
"Pulaski","Freshwater Forested/Shrub Wetland","Intermittently Flooded",533.66100325303,253.073389105371,916.130662365265
"Pulaski","Freshwater Forested/Shrub Wetland","Permanently Flooded",2333.47011739262,2333.47011739262,2333.47011739262
"Pulaski","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1612.10924369045,1491.9989990663,1781.29603833232
"Pulaski","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2190.09281595143,2149.78827743159,2230.9503966219
"Pulaski","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1612.10924369045,1491.9989990663,1781.29603833232
"Pulaski","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2190.09281595143,2149.78827743159,2230.9503966219
"Pulaski","Freshwater Forested/Shrub Wetland","Temporary Flooded",533.66100325303,253.073389105371,916.130662365265
"Pulaski","Freshwater Pond","Intermittently Exposed",41.6883156410429,31.0481241194746,48.3454709402212
"Pulaski","Freshwater Pond","Intermittently Flooded",37.6184920695193,24.2634825089158,45.362491291038
"Pulaski","Freshwater Pond","Permanently Flooded",193.887514141089,193.887514141089,193.887514141089
"Pulaski","Freshwater Pond","Seasonally Flooded",37.6184920695193,24.2634825089158,45.362491291038
"Pulaski","Freshwater Pond","Seasonally Flooded/Saturated",37.6184920695193,24.2634825089158,45.362491291038
"Pulaski","Freshwater Pond","Seasonally Saturated",37.6184920695193,24.2634825089158,45.362491291038
"Pulaski","Freshwater Pond","Semipermanently Flooded",37.6184920695193,24.2634825089158,45.362491291038
"Pulaski","Freshwater Pond","Temporary Flooded",37.6184920695193,24.2634825089158,45.362491291038
"Putnam","Freshwater Emergent Wetland","Intermittently Exposed",268.500956699913,268.500956699913,268.500956699913
"Putnam","Freshwater Emergent Wetland","Intermittently Flooded",48.3262394992645,7.28027296041702,62.1897437838266
"Putnam","Freshwater Emergent Wetland","Permanently Flooded",268.500956699913,268.500956699913,268.500956699913
"Putnam","Freshwater Emergent Wetland","Seasonally Flooded",48.9595653314996,9.38905049016187,62.1897437838266
"Putnam","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",163.133422137103,150.244410299675,167.413109221156
"Putnam","Freshwater Emergent Wetland","Seasonally Saturated",48.9595653314996,9.38905049016187,62.1897437838266
"Putnam","Freshwater Emergent Wetland","Semipermanently Flooded",163.133422137103,150.244410299675,167.413109221156
"Putnam","Freshwater Emergent Wetland","Temporary Flooded",48.3262394992645,7.28027296041702,62.1897437838266
"Putnam","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1473.8744242886,1473.8744242886,1473.8744242886
"Putnam","Freshwater Forested/Shrub Wetland","Intermittently Flooded",50.5778131662247,8.6106518817593,109.419017464266
"Putnam","Freshwater Forested/Shrub Wetland","Permanently Flooded",1473.8744242886,1473.8744242886,1473.8744242886
"Putnam","Freshwater Forested/Shrub Wetland","Seasonally Flooded",315.461235507761,299.693935512858,331.440782467356
"Putnam","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1452.29146296797,1450.33411636592,1456.3585960815
"Putnam","Freshwater Forested/Shrub Wetland","Seasonally Saturated",315.461235507761,299.693935512858,331.440782467356
"Putnam","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1452.29146296797,1450.33411636592,1456.3585960815
"Putnam","Freshwater Forested/Shrub Wetland","Temporary Flooded",50.5778131662247,8.6106518817593,109.419017464266
"Putnam","Freshwater Pond","Intermittently Exposed",24.3911878476043,22.65212245416,25.2632428188888
"Putnam","Freshwater Pond","Intermittently Flooded",2.86362891995376,0.921090113147198,4.02819518810778
"Putnam","Freshwater Pond","Permanently Flooded",61.3257664497183,61.3257664497183,61.3257664497183
"Putnam","Freshwater Pond","Seasonally Flooded",3.13325311085229,1.32552639949499,4.02819518810778
"Putnam","Freshwater Pond","Seasonally Flooded/Saturated",3.13325311085229,1.32552639949499,4.02819518810778
"Putnam","Freshwater Pond","Seasonally Saturated",3.13325311085229,1.32552639949499,4.02819518810778
"Putnam","Freshwater Pond","Semipermanently Flooded",3.13325311085229,1.32552639949499,4.02819518810778
"Putnam","Freshwater Pond","Temporary Flooded",2.86362891995376,0.921090113147198,4.02819518810778
"Randolph","Freshwater Emergent Wetland","Intermittently Exposed",264.074554794705,263.981217595459,264.093222234554
"Randolph","Freshwater Emergent Wetland","Intermittently Flooded",137.624820051146,81.338955254412,190.482386987024
"Randolph","Freshwater Emergent Wetland","Permanently Flooded",264.443545156324,264.443545156324,264.443545156324
"Randolph","Freshwater Emergent Wetland","Seasonally Flooded",196.626332279926,169.426923008332,213.518894350622
"Randolph","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",252.351031069348,249.409916590661,253.276047230368
"Randolph","Freshwater Emergent Wetland","Seasonally Saturated",196.626332279926,169.426923008332,213.518894350622
"Randolph","Freshwater Emergent Wetland","Semipermanently Flooded",252.351031069348,249.409916590661,253.276047230368
"Randolph","Freshwater Emergent Wetland","Temporary Flooded",137.624820051146,81.338955254412,190.482386987024
"Randolph","Freshwater Forested/Shrub Wetland","Intermittently Exposed",4381.28330001357,4381.28330001357,4381.28330001357
"Randolph","Freshwater Forested/Shrub Wetland","Intermittently Flooded",554.137840293072,290.375535395344,997.188505244256
"Randolph","Freshwater Forested/Shrub Wetland","Permanently Flooded",4381.28330001357,4381.28330001357,4381.28330001357
"Randolph","Freshwater Forested/Shrub Wetland","Seasonally Flooded",3663.57910177509,3605.90782884519,3701.95309147041
"Randolph","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",4378.57949052029,4377.28558568694,4378.83827148696
"Randolph","Freshwater Forested/Shrub Wetland","Seasonally Saturated",3663.57910177509,3605.90782884519,3701.95309147041
"Randolph","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",4378.57949052029,4377.28558568694,4378.83827148696
"Randolph","Freshwater Forested/Shrub Wetland","Temporary Flooded",554.137840293072,290.375535395344,997.188505244256
"Randolph","Freshwater Pond","Intermittently Exposed",284.458125678098,203.494726785976,329.681766587161
"Randolph","Freshwater Pond","Intermittently Flooded",271.309171179534,185.889623833345,319.688817446922
"Randolph","Freshwater Pond","Permanently Flooded",629.149626958875,629.149626958875,629.149626958875
"Randolph","Freshwater Pond","Seasonally Flooded",271.309171179534,185.889623833345,319.688817446922
"Randolph","Freshwater Pond","Seasonally Flooded/Saturated",271.309171179534,185.889623833345,319.688817446922
"Randolph","Freshwater Pond","Seasonally Saturated",271.309171179534,185.889623833345,319.688817446922
"Randolph","Freshwater Pond","Semipermanently Flooded",271.309171179534,185.889623833345,319.688817446922
"Randolph","Freshwater Pond","Temporary Flooded",271.309171179534,185.889623833345,319.688817446922
"Richland","Freshwater Emergent Wetland","Intermittently Exposed",50.7783685900546,50.7783685900546,50.7783685900546
"Richland","Freshwater Emergent Wetland","Intermittently Flooded",13.9421603889392,1.91758381111376,22.3122202185412
"Richland","Freshwater Emergent Wetland","Permanently Flooded",50.7783685900546,50.7783685900546,50.7783685900546
"Richland","Freshwater Emergent Wetland","Seasonally Flooded",46.3203657363442,45.4888467054276,46.8970329154183
"Richland","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",49.7303471776242,49.4760064166542,49.9335436574805
"Richland","Freshwater Emergent Wetland","Seasonally Saturated",46.3203657363442,45.4888467054276,46.8970329154183
"Richland","Freshwater Emergent Wetland","Semipermanently Flooded",49.7303471776242,49.4760064166542,49.9335436574805
"Richland","Freshwater Emergent Wetland","Temporary Flooded",13.9421603889392,1.91758381111376,22.3122202185412
"Richland","Freshwater Forested/Shrub Wetland","Intermittently Exposed",3225.50544556517,3225.50544556517,3225.50544556517
"Richland","Freshwater Forested/Shrub Wetland","Intermittently Flooded",238.532806063986,49.4391820652383,650.690288766131
"Richland","Freshwater Forested/Shrub Wetland","Permanently Flooded",3225.50544556517,3225.50544556517,3225.50544556517
"Richland","Freshwater Forested/Shrub Wetland","Seasonally Flooded",3045.64278520647,3026.55041000886,3060.93268734516
"Richland","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",3225.03659271507,3224.73008656838,3225.50544556517
"Richland","Freshwater Forested/Shrub Wetland","Seasonally Saturated",3045.64278520647,3026.55041000886,3060.93268734516
"Richland","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",3225.03659271507,3224.73008656838,3225.50544556517
"Richland","Freshwater Forested/Shrub Wetland","Temporary Flooded",238.532806063986,49.4391820652383,650.690288766131
"Richland","Freshwater Pond","Intermittently Exposed",44.1453716265126,22.2798305083758,53.6807684751185
"Richland","Freshwater Pond","Intermittently Flooded",38.6825747763401,15.5798813388921,49.3348714364329
"Richland","Freshwater Pond","Permanently Flooded",224.698181507888,224.698181507888,224.698181507888
"Richland","Freshwater Pond","Seasonally Flooded",38.6825747763401,15.5798813388921,49.3348714364329
"Richland","Freshwater Pond","Seasonally Flooded/Saturated",38.6825747763401,15.5798813388921,49.3348714364329
"Richland","Freshwater Pond","Seasonally Saturated",38.6825747763401,15.5798813388921,49.3348714364329
"Richland","Freshwater Pond","Semipermanently Flooded",38.6825747763401,15.5798813388921,49.3348714364329
"Richland","Freshwater Pond","Temporary Flooded",38.6825747763401,15.5798813388921,49.3348714364329
"Rock Island","Freshwater Emergent Wetland","Intermittently Exposed",805.71015886368,805.71015886368,805.71015886368
"Rock Island","Freshwater Emergent Wetland","Intermittently Flooded",408.696954877923,290.215287757715,502.080653657883
"Rock Island","Freshwater Emergent Wetland","Permanently Flooded",805.71015886368,805.71015886368,805.71015886368
"Rock Island","Freshwater Emergent Wetland","Seasonally Flooded",526.42368974372,438.375311337644,583.396302485377
"Rock Island","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",767.421779203809,742.211293350842,783.465654109111
"Rock Island","Freshwater Emergent Wetland","Seasonally Saturated",526.42368974372,438.375311337644,583.396302485377
"Rock Island","Freshwater Emergent Wetland","Semipermanently Flooded",767.421779203809,742.211293350842,783.465654109111
"Rock Island","Freshwater Emergent Wetland","Temporary Flooded",408.696954877923,290.215287757715,502.080653657883
"Rock Island","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1696.46891304864,1696.46891304864,1696.46891304864
"Rock Island","Freshwater Forested/Shrub Wetland","Intermittently Flooded",337.842040205791,186.968137080615,475.609241635944
"Rock Island","Freshwater Forested/Shrub Wetland","Permanently Flooded",1696.46891304864,1696.46891304864,1696.46891304864
"Rock Island","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1080.34274768287,991.949379476691,1151.41990210409
"Rock Island","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1664.11417258541,1639.36509808557,1687.13790399403
"Rock Island","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1080.34274768287,991.949379476691,1151.41990210409
"Rock Island","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1664.11417258541,1639.36509808557,1687.13790399403
"Rock Island","Freshwater Forested/Shrub Wetland","Temporary Flooded",337.842040205791,186.968137080615,475.609241635944
"Rock Island","Freshwater Pond","Intermittently Exposed",46.8794047139752,29.598200726778,54.1750883681278
"Rock Island","Freshwater Pond","Intermittently Flooded",45.0963873391974,24.999217766069,53.3279696033427
"Rock Island","Freshwater Pond","Permanently Flooded",221.272841670419,220.49308707422,221.532759869152
"Rock Island","Freshwater Pond","Seasonally Flooded",45.0963873391974,24.999217766069,53.3279696033427
"Rock Island","Freshwater Pond","Seasonally Flooded/Saturated",45.0963873391974,24.999217766069,53.3279696033427
"Rock Island","Freshwater Pond","Seasonally Saturated",45.0963873391974,24.999217766069,53.3279696033427
"Rock Island","Freshwater Pond","Semipermanently Flooded",45.0963873391974,24.999217766069,53.3279696033427
"Rock Island","Freshwater Pond","Temporary Flooded",45.0963873391974,24.999217766069,53.3279696033427
"Saline","Freshwater Emergent Wetland","Intermittently Exposed",229.415068304167,229.415068304167,229.415068304167
"Saline","Freshwater Emergent Wetland","Intermittently Flooded",42.0895687970805,5.05913370475321,77.3468804488969
"Saline","Freshwater Emergent Wetland","Permanently Flooded",229.415068304167,229.415068304167,229.415068304167
"Saline","Freshwater Emergent Wetland","Seasonally Flooded",146.712146294114,130.704666329679,161.402576970835
"Saline","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",200.077134691953,197.782053704213,201.770984381952
"Saline","Freshwater Emergent Wetland","Seasonally Saturated",146.712146294114,130.704666329679,161.402576970835
"Saline","Freshwater Emergent Wetland","Semipermanently Flooded",200.077134691953,197.782053704213,201.770984381952
"Saline","Freshwater Emergent Wetland","Temporary Flooded",42.0895687970805,5.05913370475321,77.3468804488969
"Saline","Freshwater Forested/Shrub Wetland","Intermittently Exposed",4339.20052372413,4339.20052372413,4339.20052372413
"Saline","Freshwater Forested/Shrub Wetland","Intermittently Flooded",479.563940736597,93.9415328859948,964.636002084334
"Saline","Freshwater Forested/Shrub Wetland","Permanently Flooded",4339.20052372413,4339.20052372413,4339.20052372413
"Saline","Freshwater Forested/Shrub Wetland","Seasonally Flooded",3504.85259795053,3428.41304598844,3566.52245574621
"Saline","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",4297.81000000909,4295.94039911913,4298.93785757319
"Saline","Freshwater Forested/Shrub Wetland","Seasonally Saturated",3504.85259795053,3428.41304598844,3566.52245574621
"Saline","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",4297.81000000909,4295.94039911913,4298.93785757319
"Saline","Freshwater Forested/Shrub Wetland","Temporary Flooded",479.563940736597,93.9415328859948,964.636002084334
"Saline","Freshwater Pond","Intermittently Exposed",83.4546743516996,45.5894727078273,113.909319656245
"Saline","Freshwater Pond","Intermittently Flooded",79.8443066660315,40.2920500309308,111.086725918427
"Saline","Freshwater Pond","Permanently Flooded",266.903986181771,266.903986181771,266.903986181771
"Saline","Freshwater Pond","Seasonally Flooded",79.8443066660315,40.2920500309308,111.086725918427
"Saline","Freshwater Pond","Seasonally Flooded/Saturated",79.8443066660315,40.2920500309308,111.086725918427
"Saline","Freshwater Pond","Seasonally Saturated",79.8443066660315,40.2920500309308,111.086725918427
"Saline","Freshwater Pond","Semipermanently Flooded",79.8443066660315,40.2920500309308,111.086725918427
"Saline","Freshwater Pond","Temporary Flooded",79.8443066660315,40.2920500309308,111.086725918427
"Sangamon","Freshwater Emergent Wetland","Intermittently Exposed",588.06375063638,588.06375063638,588.06375063638
"Sangamon","Freshwater Emergent Wetland","Intermittently Flooded",129.254041152317,46.0007997455715,222.60574300173
"Sangamon","Freshwater Emergent Wetland","Permanently Flooded",588.06375063638,588.06375063638,588.06375063638
"Sangamon","Freshwater Emergent Wetland","Seasonally Flooded",464.124891070203,441.130860258285,479.516275565168
"Sangamon","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",555.326014313007,551.710295157567,557.294788766041
"Sangamon","Freshwater Emergent Wetland","Seasonally Saturated",464.124891070203,441.130860258285,479.516275565168
"Sangamon","Freshwater Emergent Wetland","Semipermanently Flooded",555.326014313007,551.710295157567,557.294788766041
"Sangamon","Freshwater Emergent Wetland","Temporary Flooded",129.254041152317,46.0007997455715,222.60574300173
"Sangamon","Freshwater Forested/Shrub Wetland","Intermittently Exposed",3019.31567930491,3019.31567930491,3019.31567930491
"Sangamon","Freshwater Forested/Shrub Wetland","Intermittently Flooded",243.533895456585,90.1417456377439,499.13093508802
"Sangamon","Freshwater Forested/Shrub Wetland","Permanently Flooded",3019.31567930491,3019.31567930491,3019.31567930491
"Sangamon","Freshwater Forested/Shrub Wetland","Seasonally Flooded",2905.13304797604,2855.25544154818,2947.59291500335
"Sangamon","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",3015.95928514568,3011.24767654057,3018.04274174208
"Sangamon","Freshwater Forested/Shrub Wetland","Seasonally Saturated",2905.13304797604,2855.25544154818,2947.59291500335
"Sangamon","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",3015.95928514568,3011.24767654057,3018.04274174208
"Sangamon","Freshwater Forested/Shrub Wetland","Temporary Flooded",243.533895456585,90.1417456377439,499.13093508802
"Sangamon","Freshwater Pond","Intermittently Exposed",81.4878473192654,52.8909780909631,106.404583923016
"Sangamon","Freshwater Pond","Intermittently Flooded",71.6749503334696,39.6184936335464,99.9709550058104
"Sangamon","Freshwater Pond","Permanently Flooded",547.085178874939,546.675583988009,547.904368648797
"Sangamon","Freshwater Pond","Seasonally Flooded",72.2712731124506,40.2148164125275,100.567277784791
"Sangamon","Freshwater Pond","Seasonally Flooded/Saturated",72.2916388716174,40.3370109675281,100.567277784791
"Sangamon","Freshwater Pond","Seasonally Saturated",72.2712731124506,40.2148164125275,100.567277784791
"Sangamon","Freshwater Pond","Semipermanently Flooded",72.2916388716174,40.3370109675281,100.567277784791
"Sangamon","Freshwater Pond","Temporary Flooded",71.6749503334696,39.6184936335464,99.9709550058104
"Schuyler","Freshwater Emergent Wetland","Intermittently Exposed",158.880228017317,158.880228017317,158.880228017317
"Schuyler","Freshwater Emergent Wetland","Intermittently Flooded",46.0674924507981,16.4223893311408,88.3103479082727
"Schuyler","Freshwater Emergent Wetland","Permanently Flooded",158.880228017317,158.880228017317,158.880228017317
"Schuyler","Freshwater Emergent Wetland","Seasonally Flooded",111.459562570552,102.380128201067,122.536864832764
"Schuyler","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",145.461554599528,141.768936497591,150.268191994937
"Schuyler","Freshwater Emergent Wetland","Seasonally Saturated",111.459562570552,102.380128201067,122.536864832764
"Schuyler","Freshwater Emergent Wetland","Semipermanently Flooded",145.461554599528,141.768936497591,150.268191994937
"Schuyler","Freshwater Emergent Wetland","Temporary Flooded",46.0674924507981,16.4223893311408,88.3103479082727
"Schuyler","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1714.36361744935,1714.36361744935,1714.36361744935
"Schuyler","Freshwater Forested/Shrub Wetland","Intermittently Flooded",169.17970162871,52.203142694726,416.888056438491
"Schuyler","Freshwater Forested/Shrub Wetland","Permanently Flooded",1714.36361744935,1714.36361744935,1714.36361744935
"Schuyler","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1642.35434926249,1619.74936085023,1674.56739797822
"Schuyler","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1699.87085487389,1698.08688208892,1705.2227732288
"Schuyler","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1642.35434926249,1619.74936085023,1674.56739797822
"Schuyler","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1699.87085487389,1698.08688208892,1705.2227732288
"Schuyler","Freshwater Forested/Shrub Wetland","Temporary Flooded",169.17970162871,52.203142694726,416.888056438491
"Schuyler","Freshwater Pond","Intermittently Exposed",83.5656025508256,54.2571287365394,106.792863036709
"Schuyler","Freshwater Pond","Intermittently Flooded",76.4035901700037,45.2061754302239,102.56048602269
"Schuyler","Freshwater Pond","Permanently Flooded",353.364917567203,353.364917567203,353.364917567203
"Schuyler","Freshwater Pond","Seasonally Flooded",76.4035901700037,45.2061754302239,102.56048602269
"Schuyler","Freshwater Pond","Seasonally Flooded/Saturated",76.4487486993687,45.420701240823,102.56048602269
"Schuyler","Freshwater Pond","Seasonally Saturated",76.4035901700037,45.2061754302239,102.56048602269
"Schuyler","Freshwater Pond","Semipermanently Flooded",76.4487486993687,45.420701240823,102.56048602269
"Schuyler","Freshwater Pond","Temporary Flooded",76.4035901700037,45.2061754302239,102.56048602269
"Scott","Freshwater Emergent Wetland","Intermittently Exposed",86.9931163656997,86.9931163656997,86.9931163656997
"Scott","Freshwater Emergent Wetland","Intermittently Flooded",28.2324272485585,19.4014449397951,38.6300381033737
"Scott","Freshwater Emergent Wetland","Permanently Flooded",86.9931163656997,86.9931163656997,86.9931163656997
"Scott","Freshwater Emergent Wetland","Seasonally Flooded",40.5448348452468,33.8427086667789,47.4173305620523
"Scott","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",49.6090920404873,48.8093252590816,50.6471214799988
"Scott","Freshwater Emergent Wetland","Seasonally Saturated",40.5448348452468,33.8427086667789,47.4173305620523
"Scott","Freshwater Emergent Wetland","Semipermanently Flooded",49.6090920404873,48.8093252590816,50.6471214799988
"Scott","Freshwater Emergent Wetland","Temporary Flooded",28.2324272485585,19.4014449397951,38.6300381033737
"Scott","Freshwater Forested/Shrub Wetland","Intermittently Exposed",704.534465527493,704.534465527493,704.534465527493
"Scott","Freshwater Forested/Shrub Wetland","Intermittently Flooded",42.893654981251,19.8153749072378,83.3437162211721
"Scott","Freshwater Forested/Shrub Wetland","Permanently Flooded",704.534465527493,704.534465527493,704.534465527493
"Scott","Freshwater Forested/Shrub Wetland","Seasonally Flooded",639.218913544236,628.908826091491,646.602371584717
"Scott","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",702.365268431203,702.303100899287,702.551771026954
"Scott","Freshwater Forested/Shrub Wetland","Seasonally Saturated",639.218913544236,628.908826091491,646.602371584717
"Scott","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",702.365268431203,702.303100899287,702.551771026954
"Scott","Freshwater Forested/Shrub Wetland","Temporary Flooded",42.893654981251,19.8153749072378,83.3437162211721
"Scott","Freshwater Pond","Intermittently Exposed",22.0087587325186,10.4130130924863,41.5984855952015
"Scott","Freshwater Pond","Intermittently Flooded",19.335125359515,6.74937023605888,40.662354127455
"Scott","Freshwater Pond","Permanently Flooded",157.59410438463,157.59410438463,157.59410438463
"Scott","Freshwater Pond","Seasonally Flooded",19.335125359515,6.74937023605888,40.662354127455
"Scott","Freshwater Pond","Seasonally Flooded/Saturated",19.335125359515,6.74937023605888,40.662354127455
"Scott","Freshwater Pond","Seasonally Saturated",19.335125359515,6.74937023605888,40.662354127455
"Scott","Freshwater Pond","Semipermanently Flooded",19.335125359515,6.74937023605888,40.662354127455
"Scott","Freshwater Pond","Temporary Flooded",19.335125359515,6.74937023605888,40.662354127455
"Shelby","Freshwater Emergent Wetland","Intermittently Exposed",291.821127439793,291.821127439793,291.821127439793
"Shelby","Freshwater Emergent Wetland","Intermittently Flooded",32.237196213569,8.36472899283009,65.6227080283845
"Shelby","Freshwater Emergent Wetland","Permanently Flooded",291.821127439793,291.821127439793,291.821127439793
"Shelby","Freshwater Emergent Wetland","Seasonally Flooded",122.681982726394,115.158077146537,131.137317227882
"Shelby","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",133.036696191043,129.580159834055,139.215418624682
"Shelby","Freshwater Emergent Wetland","Seasonally Saturated",122.681982726394,115.158077146537,131.137317227882
"Shelby","Freshwater Emergent Wetland","Semipermanently Flooded",133.036696191043,129.580159834055,139.215418624682
"Shelby","Freshwater Emergent Wetland","Temporary Flooded",80.2736101958342,57.7687209591449,106.948150569527
"Shelby","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1514.89718776186,1514.89718776186,1514.89718776186
"Shelby","Freshwater Forested/Shrub Wetland","Intermittently Flooded",76.9916386464882,17.2571177641437,198.645768502496
"Shelby","Freshwater Forested/Shrub Wetland","Permanently Flooded",1520.83482418809,1520.83482418809,1520.83482418809
"Shelby","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1471.95484356375,1463.49842680998,1484.38782082266
"Shelby","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1505.08946431446,1505.08946431446,1505.08946431446
"Shelby","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1471.95484356375,1463.49842680998,1484.38782082266
"Shelby","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1505.08946431446,1505.08946431446,1505.08946431446
"Shelby","Freshwater Forested/Shrub Wetland","Temporary Flooded",76.9916386464882,17.2571177641437,198.645768502496
"Shelby","Freshwater Pond","Intermittently Exposed",21.6288708036264,14.786658350358,24.9790177822057
"Shelby","Freshwater Pond","Intermittently Flooded",18.9680887440315,11.840626902722,22.7613763274628
"Shelby","Freshwater Pond","Permanently Flooded",205.018690086359,205.018690086359,205.018690086359
"Shelby","Freshwater Pond","Seasonally Flooded",18.9680887440315,11.840626902722,22.7613763274628
"Shelby","Freshwater Pond","Seasonally Flooded/Saturated",18.9680887440315,11.840626902722,22.7613763274628
"Shelby","Freshwater Pond","Seasonally Saturated",18.9680887440315,11.840626902722,22.7613763274628
"Shelby","Freshwater Pond","Semipermanently Flooded",18.9680887440315,11.840626902722,22.7613763274628
"Shelby","Freshwater Pond","Temporary Flooded",18.9680887440315,11.840626902722,22.7613763274628
"St. Clair","Freshwater Emergent Wetland","Intermittently Exposed",914.873164449973,914.873164449973,914.873164449973
"St. Clair","Freshwater Emergent Wetland","Intermittently Flooded",750.349659989576,714.012852697906,792.24681673085
"St. Clair","Freshwater Emergent Wetland","Permanently Flooded",914.873164449973,914.873164449973,914.873164449973
"St. Clair","Freshwater Emergent Wetland","Seasonally Flooded",814.919957968937,786.359313279468,840.817769003603
"St. Clair","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",872.231859280026,860.502033212268,879.537323152128
"St. Clair","Freshwater Emergent Wetland","Seasonally Saturated",814.919957968937,786.359313279468,840.817769003603
"St. Clair","Freshwater Emergent Wetland","Semipermanently Flooded",872.231859280026,860.502033212268,879.537323152128
"St. Clair","Freshwater Emergent Wetland","Temporary Flooded",750.349659989576,714.012852697906,792.24681673085
"St. Clair","Freshwater Forested/Shrub Wetland","Intermittently Exposed",7982.94939733259,7982.94939733259,7982.94939733259
"St. Clair","Freshwater Forested/Shrub Wetland","Intermittently Flooded",902.538550420532,642.64821005015,1264.9202594834
"St. Clair","Freshwater Forested/Shrub Wetland","Permanently Flooded",7982.94939733259,7982.94939733259,7982.94939733259
"St. Clair","Freshwater Forested/Shrub Wetland","Seasonally Flooded",7101.88576084717,6968.55035351758,7266.20638548342
"St. Clair","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",7911.64056298715,7904.20138331049,7922.29426650441
"St. Clair","Freshwater Forested/Shrub Wetland","Seasonally Saturated",7101.88576084717,6968.55035351758,7266.20638548342
"St. Clair","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",7911.64056298715,7904.20138331049,7922.29426650441
"St. Clair","Freshwater Forested/Shrub Wetland","Temporary Flooded",902.538550420532,642.64821005015,1264.9202594834
